date,city,delivery_cost,marketing_cost,refunds_cost
2024-08-04,Chennai,130245.27,188706.94,146207.0
2024-08-04,Kolkata,603413.33,170277.41,156821.03
2024-08-05,Mumbai,488709.18,336126.93,155739.58
2024-08-05,Bangalore,385686.92,190371.34,125865.69
2024-08-05,Delhi,642119.55,409117.61,106191.81
2024-08-05,Pune,392308.07,406400.08,152012.63
2024-08-05,Hyderabad,316503.33,83273.77,114077.02
2024-08-05,Chennai,134536.79,110078.82,135771.21
2024-08-05,Kolkata,483233.01,254163.09,155451.08
2024-08-06,Mumbai,543232.55,299485.39,100758.0
2024-08-06,Bangalore,410146.01,361361.12,111584.93
2024-08-06,Delhi,145885.39,410113.28,17949.29
2024-08-06,Pune,280052.07,363751.32,98532.49
2024-08-06,Hyderabad,623837.27,135975.33,124997.26
2024-08-06,Chennai,276521.54,330109.92,124766.59
2024-08-06,Kolkata,604134.63,289431.66,67352.93
2024-08-07,Mumbai,491549.77,103949.0,31213.16
2024-08-07,Bangalore,386970.05,267933.63,132567.96
2024-08-07,Delhi,404386.85,405926.36,37032.13
2024-08-07,Pune,553184.7,252913.92,152896.9
2024-08-07,Hyderabad,222676.32,244244.85,46678.01
2024-08-07,Chennai,594787.55,248151.48,116420.83
2024-08-07,Kolkata,260150.41,205990.55,32321.78
2024-08-08,Mumbai,275937.79,395998.72,93018.98
2024-08-08,Bangalore,318099.08,246197.58,115794.59
2024-08-08,Delhi,291609.24,303294.26,88548.79
2024-08-08,Pune,595206.41,102764.53,19906.58
2024-08-08,Hyderabad,360178.75,396460.82,145918.99
2024-08-08,Chennai,360642.47,397221.46,107935.06
2024-08-08,Kolkata,298842.67,182592.04,52304.73
2024-08-09,Mumbai,228694.4,360711.24,124468.84
2024-08-09,Bangalore,552432.13,121303.99,159412.07
2024-08-09,Delhi,316109.94,121247.65,106873.79
2024-08-09,Pune,313118.84,325013.05,21462.25
2024-08-09,Hyderabad,186443.33,349132.72,73405.55
2024-08-09,Chennai,453002.9,324844.52,115310.45
2024-08-09,Kolkata,253348.43,130294.07,121927.31
2024-08-10,Mumbai,205037.8,241159.07,157419.43
2024-08-10,Bangalore,292828.85,99315.47,120129.23
2024-08-10,Delhi,597577.83,252198.43,113173.62
2024-08-10,Pune,303124.03,268898.9,146409.69
2024-08-10,Hyderabad,625503.64,360620.77,34981.89
2024-08-10,Chennai,339491.27,300478.01,90923.96
2024-08-10,Kolkata,601100.33,99900.08,46021.75
2024-08-11,Mumbai,610918.62,223843.0,58551.09
2024-08-11,Bangalore,420402.26,357886.46,150925.88
2024-08-11,Delhi,293103.7,93373.32,78392.29
2024-08-11,Pune,337218.55,325181.94,49788.62
2024-08-11,Hyderabad,263503.15,396182.31,64422.35
2024-08-11,Chennai,272043.96,100041.24,74139.02
2024-08-11,Kolkata,141541.46,199990.84,126322.37
2024-08-12,Mumbai,549143.8,383743.81,15174.04
2024-08-12,Bangalore,246587.35,356415.82,143237.11
2024-08-12,Delhi,482980.78,110895.86,27303.63
2024-08-12,Pune,567852.33,218737.31,145155.0
2024-08-12,Hyderabad,589394.65,186100.85,106347.9
2024-08-12,Chennai,188726.93,124611.9,63387.04
2024-08-12,Kolkata,489821.99,406687.28,85326.23
2024-08-13,Mumbai,524974.75,147838.1,129563.04
2024-08-13,Bangalore,270023.1,100604.98,72216.07
2024-08-13,Delhi,425129.66,251178.23,67952.2
2024-08-13,Pune,550194.12,339131.21,48686.89
2024-08-13,Hyderabad,143413.8,345591.83,130337.46
2024-08-13,Chennai,615123.44,202047.34,30339.38
2024-08-13,Kolkata,382119.52,166520.59,33540.74
2024-08-14,Mumbai,357408.63,82907.19,49111.26
2024-08-14,Bangalore,526350.19,166108.51,100530.31
2024-08-14,Delhi,194622.37,152905.12,20765.16
2024-08-14,Pune,316368.78,252923.36,153551.56
2024-08-14,Hyderabad,598501.6,305912.4,89189.41
2024-08-14,Chennai,534394.23,391924.58,109033.81
2024-08-14,Kolkata,601042.74,257581.91,136226.33
2024-08-15,Mumbai,581729.34,239509.28,143975.81
2024-08-15,Bangalore,215962.72,85121.02,129163.3
2024-08-15,Delhi,122466.36,175363.71,41687.89
2024-08-15,Pune,347378.3,83072.1,120664.93
2024-08-15,Hyderabad,369891.14,85191.49,87205.33
2024-08-15,Chennai,647772.92,351765.18,80255.56
2024-08-15,Kolkata,433858.46,260427.92,137776.79
2024-08-16,Mumbai,354080.08,324189.44,124373.05
2024-08-16,Bangalore,232856.72,336384.3,17192.48
2024-08-16,Delhi,626952.07,159986.86,72630.31
2024-08-16,Pune,413997.91,98713.74,94742.24
2024-08-16,Hyderabad,536783.27,364644.08,159026.88
2024-08-16,Chennai,489239.98,232221.13,138910.89
2024-08-16,Kolkata,353938.86,164261.68,146124.42
2024-08-17,Mumbai,221918.16,389634.12,90758.3
2024-08-17,Bangalore,562027.43,189395.62,37332.4
2024-08-17,Delhi,252864.51,97015.04,42803.81
2024-08-17,Pune,244239.85,173975.34,130451.09
2024-08-17,Hyderabad,398826.95,120383.03,159763.16
2024-08-17,Chennai,147675.93,296986.88,113358.24
2024-08-17,Kolkata,287448.65,384752.69,72950.65
2024-08-18,Mumbai,630061.51,225084.85,21886.14
2024-08-18,Bangalore,263781.9,389533.56,104207.59
2024-08-18,Delhi,214562.06,202768.44,52004.75
2024-08-18,Pune,357970.53,410746.58,46397.75
2024-08-18,Hyderabad,629738.34,93783.49,103692.69
2024-08-18,Chennai,637068.53,414348.34,68211.75
2024-08-18,Kolkata,234644.04,113881.8,40125.35
2024-08-19,Mumbai,343243.88,349480.51,19831.7
2024-08-19,Bangalore,251563.95,270467.24,86254.44
2024-08-19,Delhi,426825.48,82353.19,84116.05
2024-08-19,Pune,302882.14,378610.51,92760.12
2024-08-19,Hyderabad,595220.08,292211.05,128627.72
2024-08-19,Chennai,356605.4,178606.78,49882.04
2024-08-19,Kolkata,199454.84,358809.59,112356.53
2024-08-20,Mumbai,409433.56,417040.07,87756.26
2024-08-20,Bangalore,247175.89,211466.4,121021.28
2024-08-20,Delhi,319850.01,248750.01,155298.14
2024-08-20,Pune,241444.79,349572.6,88542.88
2024-08-20,Hyderabad,183943.79,404186.0,73227.46
2024-08-20,Chennai,263402.2,198123.22,143726.17
2024-08-20,Kolkata,604561.18,141280.45,65494.45
2024-08-21,Mumbai,463590.05,413958.56,36456.84
2024-08-21,Bangalore,175199.43,266844.33,109247.93
2024-08-21,Delhi,283924.49,289603.32,96678.9
2024-08-21,Pune,241007.99,211365.64,45727.62
2024-08-21,Hyderabad,232131.33,166122.17,146807.75
2024-08-21,Chennai,152007.52,265451.24,38201.49
2024-08-21,Kolkata,289345.21,81074.26,71735.16
2024-08-22,Mumbai,380748.05,311593.75,93939.48
2024-08-22,Bangalore,270853.08,159790.32,103187.57
2024-08-22,Delhi,306217.8,277758.95,125027.6
2024-08-22,Pune,210611.6,179693.69,70643.41
2024-08-22,Hyderabad,646809.7,297987.61,63994.06
2024-08-22,Chennai,192194.19,385315.73,124426.16
2024-08-22,Kolkata,301974.67,334209.12,84738.98
2024-08-23,Mumbai,350301.37,393721.81,25034.26
2024-08-23,Bangalore,211594.67,402537.74,52072.91
2024-08-23,Delhi,383177.26,371416.09,149080.1
2024-08-23,Pune,128986.93,146876.15,103259.41
2024-08-23,Hyderabad,431474.54,334462.62,93113.07
2024-08-23,Chennai,573503.9,183730.03,41291.27
2024-08-23,Kolkata,267983.67,255328.85,26088.62
2024-08-24,Mumbai,566671.03,118582.17,95936.99
2024-08-24,Bangalore,523617.41,121260.14,37368.67
2024-08-24,Delhi,523465.32,232873.58,41914.73
2024-08-24,Pune,565149.55,322336.03,50772.05
2024-08-24,Hyderabad,649545.23,246806.07,134151.27
2024-08-24,Chennai,323055.56,385466.88,120587.21
2024-08-24,Kolkata,453879.92,232731.1,28692.53
2024-08-25,Mumbai,630258.93,387939.74,148915.66
2024-08-25,Bangalore,369149.03,159258.26,123483.23
2024-08-25,Delhi,188743.46,357943.14,131654.56
2024-08-25,Pune,577347.59,385200.27,137545.76
2024-08-25,Hyderabad,550094.62,193593.43,139604.39
2024-08-25,Chennai,422758.31,178309.05,140000.78
2024-08-25,Kolkata,341330.02,286454.97,105377.91
2024-08-26,Mumbai,167395.51,339489.1,124245.98
2024-08-26,Bangalore,581619.35,316459.51,81193.71
2024-08-26,Delhi,267318.88,224263.2,148942.89
2024-08-26,Pune,325178.42,198628.67,126094.5
2024-08-26,Hyderabad,276628.48,257881.53,54615.82
2024-08-26,Chennai,313318.66,371896.02,25651.05
2024-08-26,Kolkata,632482.05,202113.79,37374.47
2024-08-27,Mumbai,232769.43,344629.26,154281.32
2024-08-27,Bangalore,201919.21,94444.13,40582.68
2024-08-27,Delhi,513870.51,153673.13,113627.39
2024-08-27,Pune,135116.14,231743.24,138385.57
2024-08-27,Hyderabad,511376.5,247791.99,64174.69
2024-08-27,Chennai,332837.96,90122.94,85849.86
2024-08-27,Kolkata,506881.5,116271.6,81767.93
2024-08-28,Mumbai,486424.13,385891.46,76441.27
2024-08-28,Bangalore,194100.98,366888.64,100093.28
2024-08-28,Delhi,606430.68,132607.26,34073.64
2024-08-28,Pune,366509.72,376009.84,97882.89
2024-08-28,Hyderabad,401925.76,147666.56,25828.94
2024-08-28,Chennai,225528.92,237606.21,77148.98
2024-08-28,Kolkata,175552.85,119425.47,60926.95
2024-08-29,Mumbai,639756.85,235356.65,72709.41
2024-08-29,Bangalore,345131.19,136531.87,80805.8
2024-08-29,Delhi,563079.71,209288.36,97657.77
2024-08-29,Pune,415310.76,166902.43,82882.13
2024-08-29,Hyderabad,256997.98,116926.58,100480.49
2024-08-29,Chennai,478609.67,184107.1,18126.29
2024-08-29,Kolkata,180834.38,210838.97,39100.69
2024-08-30,Mumbai,642363.29,298151.27,126500.8
2024-08-30,Bangalore,405397.92,381520.17,130333.11
2024-08-30,Delhi,346726.9,174990.89,47604.16
2024-08-30,Pune,610423.89,144853.7,32623.76
2024-08-30,Hyderabad,535391.88,157980.05,105808.63
2024-08-30,Chennai,206567.02,162427.74,27214.98
2024-08-30,Kolkata,550140.32,402358.69,74715.51
2024-08-31,Mumbai,280716.3,273267.38,138448.87
2024-08-31,Bangalore,257688.47,337189.64,91343.3
2024-08-31,Delhi,273694.97,102323.23,63964.04
2024-08-31,Pune,211461.18,391951.05,84207.03
2024-08-31,Hyderabad,281511.5,285955.56,104770.42
2024-08-31,Chennai,422682.44,340844.11,92535.09
2024-08-31,Kolkata,422306.28,166617.25,59059.44
2024-09-01,Mumbai,330967.62,304989.13,137790.53
2024-09-01,Bangalore,226087.87,231090.64,143930.35
2024-09-01,Delhi,243385.12,382684.63,40548.22
2024-09-01,Pune,605551.57,96165.82,29894.34
2024-09-01,Hyderabad,121544.63,215861.83,98019.87
2024-09-01,Chennai,358134.55,265285.73,25242.35
2024-09-01,Kolkata,126977.3,153785.5,159989.73
2024-09-02,Mumbai,447199.33,108397.19,128471.78
2024-09-02,Bangalore,419278.43,292448.33,76888.61
2024-09-02,Delhi,233468.95,131703.84,79291.51
2024-09-02,Pune,549412.86,186463.91,15746.56
2024-09-02,Hyderabad,336685.97,285661.04,72578.62
2024-09-02,Chennai,563009.35,333522.62,128120.82
2024-09-02,Kolkata,173222.88,267843.77,122916.74
2024-09-03,Mumbai,476743.37,231599.96,19116.14
2024-09-03,Bangalore,574095.7,327531.73,133735.5
2024-09-03,Delhi,129643.78,304670.7,116302.04
2024-09-03,Pune,197597.58,294008.61,137449.96
2024-09-03,Hyderabad,607098.88,88381.06,100262.69
2024-09-03,Chennai,612560.39,417987.18,103461.28
2024-09-03,Kolkata,583288.49,141937.31,124267.92
2024-09-04,Mumbai,282100.47,250006.77,46031.07
2024-09-04,Bangalore,229285.82,394638.32,55640.88
2024-09-04,Delhi,129354.27,280995.61,94218.69
2024-09-04,Pune,515953.32,89384.44,37762.27
2024-09-04,Hyderabad,590790.4,299489.01,47309.0
2024-09-04,Chennai,132821.09,263695.79,48387.99
2024-09-04,Kolkata,450019.03,155917.05,70710.32
2024-09-05,Mumbai,405311.67,164280.79,47485.47
2024-09-05,Bangalore,374554.21,156739.04,123574.12
2024-09-05,Delhi,336001.0,171403.72,51777.65
2024-09-05,Pune,151982.32,122753.35,89279.27
2024-09-05,Hyderabad,122433.07,187632.64,81104.51
2024-09-05,Chennai,235663.86,119980.93,71766.55
2024-09-05,Kolkata,224402.16,293718.24,123164.66
2024-09-06,Mumbai,318175.76,295740.77,99182.59
2024-09-06,Bangalore,438669.84,274181.19,73400.9
2024-09-06,Delhi,573688.0,297424.83,63582.17
2024-09-06,Pune,201102.77,237572.01,117200.88
2024-09-06,Hyderabad,124072.7,196853.25,41065.57
2024-09-06,Chennai,520347.19,417410.4,139749.0
2024-09-06,Kolkata,264455.53,117200.14,78198.84
2024-09-07,Mumbai,262600.74,164719.38,89528.49
2024-09-07,Bangalore,491296.95,146114.96,71089.82
2024-09-07,Delhi,558348.16,351579.97,16871.16
2024-09-07,Pune,614385.21,120339.98,99766.01
2024-09-07,Hyderabad,223785.5,80676.31,107488.5
2024-09-07,Chennai,381180.2,143538.28,67082.98
2024-09-07,Kolkata,275920.64,401033.34,96624.17
2024-09-08,Mumbai,427570.77,385969.03,69758.4
2024-09-08,Bangalore,190184.28,367138.41,56556.34
2024-09-08,Delhi,249642.24,152276.07,81598.94
2024-09-08,Pune,375214.8,290022.42,77989.57
2024-09-08,Hyderabad,630774.95,254711.83,119189.84
2024-09-08,Chennai,188924.25,394052.97,76892.4
2024-09-08,Kolkata,409131.18,94391.56,49861.52
2024-09-09,Mumbai,450200.31,124535.04,17162.76
2024-09-09,Bangalore,517442.83,349910.38,73189.96
2024-09-09,Delhi,436869.38,127976.86,36823.28
2024-09-09,Pune,621422.96,342010.51,33974.9
2024-09-09,Hyderabad,144233.43,276906.31,150830.13
2024-09-09,Chennai,621900.14,283865.83,124669.4
2024-09-09,Kolkata,615100.32,285162.01,149101.72
2024-09-10,Mumbai,431572.73,282107.88,24649.41
2024-09-10,Bangalore,371848.04,80768.69,88440.58
2024-09-10,Delhi,491412.65,378325.94,111767.3
2024-09-10,Pune,220120.72,113062.16,112299.74
2024-09-10,Hyderabad,509557.78,139371.31,122965.25
2024-09-10,Chennai,544882.47,151451.7,94969.24
2024-09-10,Kolkata,628421.37,258643.34,133140.52
2024-09-11,Mumbai,380176.78,85793.11,55779.71
2024-09-11,Bangalore,527147.96,266494.67,154398.48
2024-09-11,Delhi,355826.56,140547.19,31830.51
2024-09-11,Pune,588503.5,268848.59,43369.68
2024-09-11,Hyderabad,148068.38,357995.71,56322.52
2024-09-11,Chennai,484508.98,197086.07,75070.27
2024-09-11,Kolkata,323713.92,102884.41,45404.85
2024-09-12,Mumbai,140472.38,377004.17,141919.55
2024-09-12,Bangalore,166627.65,365222.87,117324.05
2024-09-12,Delhi,463891.41,91863.69,128183.75
2024-09-12,Pune,133168.24,91321.7,41092.25
2024-09-12,Hyderabad,314361.37,335655.35,89717.22
2024-09-12,Chennai,258054.72,374673.35,132860.73
2024-09-12,Kolkata,208429.17,349732.71,136154.8
2024-09-13,Mumbai,426639.49,318061.07,48630.81
2024-09-13,Bangalore,398579.52,271358.12,30661.19
2024-09-13,Delhi,423458.64,253325.45,17119.14
2024-09-13,Pune,326249.39,374941.0,128091.98
2024-09-13,Hyderabad,365431.16,207310.15,92415.81
2024-09-13,Chennai,576394.02,154278.94,119001.11
2024-09-13,Kolkata,374894.29,221914.38,75567.85
2024-09-14,Mumbai,303734.63,140488.29,147189.65
2024-09-14,Bangalore,204703.61,109118.36,95457.69
2024-09-14,Delhi,333015.18,173769.61,29301.45
2024-09-14,Pune,548425.14,295339.58,44643.17
2024-09-14,Hyderabad,231967.61,148114.51,109419.86
2024-09-14,Chennai,268744.43,375277.64,80801.65
2024-09-14,Kolkata,491726.48,400833.45,144099.59
2024-09-15,Mumbai,224769.49,359537.95,87189.8
2024-09-15,Bangalore,647054.93,278075.45,57981.81
2024-09-15,Delhi,501342.12,135839.31,78761.32
2024-09-15,Pune,346418.31,193749.17,131338.22
2024-09-15,Hyderabad,583750.98,156714.98,85529.68
2024-09-15,Chennai,396024.59,129467.7,99972.28
2024-09-15,Kolkata,625663.69,313712.6,35849.84
2024-09-16,Mumbai,259818.91,351580.52,68358.45
2024-09-16,Bangalore,458812.62,235452.44,140903.41
2024-09-16,Delhi,602804.77,297026.31,141822.73
2024-09-16,Pune,416448.35,340203.23,108221.64
2024-09-16,Hyderabad,533305.83,129375.77,125487.62
2024-09-16,Chennai,310552.06,84303.81,76235.16
2024-09-16,Kolkata,206149.02,91338.45,35826.67
2024-09-17,Mumbai,476024.85,297146.62,117738.87
2024-09-17,Bangalore,479845.42,375728.59,133469.21
2024-09-17,Delhi,285928.81,270274.72,43309.85
2024-09-17,Pune,638821.92,115648.48,121741.78
2024-09-17,Hyderabad,547473.79,194756.12,117002.48
2024-09-17,Chennai,617276.05,198580.07,26252.66
2024-09-17,Kolkata,316096.31,418672.0,83644.28
2024-09-18,Mumbai,254295.35,177924.29,84745.18
2024-09-18,Bangalore,164987.77,325318.05,35230.27
2024-09-18,Delhi,397876.53,144973.81,73421.68
2024-09-18,Pune,550361.47,169924.76,52069.13
2024-09-18,Hyderabad,427442.03,135816.42,155524.11
2024-09-18,Chennai,231055.28,391375.16,150414.13
2024-09-18,Kolkata,293882.65,143334.95,82136.58
2024-09-19,Mumbai,408295.62,118562.73,80360.56
2024-09-19,Bangalore,639454.71,211476.64,47772.46
2024-09-19,Delhi,612317.19,343026.78,88066.98
2024-09-19,Pune,348716.56,216208.91,29358.58
2024-09-19,Hyderabad,197466.9,360357.74,128165.49
2024-09-19,Chennai,298021.16,168363.78,94114.74
2024-09-19,Kolkata,426822.89,366092.08,36292.82
2024-09-20,Mumbai,387739.12,337284.84,109428.83
2024-09-20,Bangalore,505783.76,273415.62,74831.2
2024-09-20,Delhi,353900.17,283914.81,150931.97
2024-09-20,Pune,303363.84,227492.73,116920.68
2024-09-20,Hyderabad,178838.68,316152.25,90648.61
2024-09-20,Chennai,447953.86,102819.39,88083.69
2024-09-20,Kolkata,313410.29,232477.42,159475.26
2024-09-21,Mumbai,425501.21,396572.47,47648.84
2024-09-21,Bangalore,198254.91,218410.95,31649.29
2024-09-21,Delhi,154816.56,354406.52,76002.63
2024-09-21,Pune,203633.31,406989.64,17567.16
2024-09-21,Hyderabad,435959.87,273273.15,132032.56
2024-09-21,Chennai,470298.59,265530.7,84260.84
2024-09-21,Kolkata,233930.44,319343.09,71869.85
2024-09-22,Mumbai,645528.4,405901.68,110266.69
2024-09-22,Bangalore,522802.89,97595.71,86683.37
2024-09-22,Delhi,331281.59,135634.37,30459.82
2024-09-22,Pune,520599.99,207372.89,117557.24
2024-09-22,Hyderabad,374689.37,246668.22,96047.99
2024-09-22,Chennai,285795.87,402179.72,71705.87
2024-09-22,Kolkata,442904.0,143047.65,86638.52
2024-09-23,Mumbai,401271.81,418398.06,115112.64
2024-09-23,Bangalore,419308.56,252465.9,37318.03
2024-09-23,Delhi,377713.38,337201.8,80417.56
2024-09-23,Pune,389687.86,284260.66,72051.31
2024-09-23,Hyderabad,557863.47,380144.33,48661.44
2024-09-23,Chennai,629811.26,408235.1,134985.71
2024-09-23,Kolkata,601536.69,282149.7,45162.4
2024-09-24,Mumbai,578458.66,368368.31,146721.27
2024-09-24,Bangalore,617802.92,409059.03,62383.5
2024-09-24,Delhi,624017.78,245233.13,120881.62
2024-09-24,Pune,159844.41,221250.32,57916.35
2024-09-24,Hyderabad,487380.15,258425.6,21168.93
2024-09-24,Chennai,151469.24,368134.4,98228.15
2024-09-24,Kolkata,159939.02,221485.31,91064.3
2024-09-25,Mumbai,182858.18,89556.18,36568.97
2024-09-25,Bangalore,144555.86,88074.03,96235.71
2024-09-25,Delhi,436002.51,368345.35,46017.54
2024-09-25,Pune,514893.88,90173.61,64617.36
2024-09-25,Hyderabad,564039.83,272104.36,48044.64
2024-09-25,Chennai,325883.61,160366.3,107934.2
2024-09-25,Kolkata,351940.43,232285.18,125690.63
2024-09-26,Mumbai,350583.35,139023.32,93324.61
2024-09-26,Bangalore,432131.97,248996.78,45403.24
2024-09-26,Delhi,514067.75,245065.91,46961.29
2024-09-26,Pune,490457.64,302265.7,44466.32
2024-09-26,Hyderabad,282052.45,98193.91,107593.57
2024-09-26,Chennai,194729.04,93690.5,148079.3
2024-09-26,Kolkata,321740.39,291493.69,128497.44
2024-09-27,Mumbai,157365.54,184862.47,107079.76
2024-09-27,Bangalore,644889.26,219140.44,112213.65
2024-09-27,Delhi,177124.17,398477.37,66805.64
2024-09-27,Pune,339376.61,243565.36,92703.5
2024-09-27,Hyderabad,146498.42,276239.99,55985.47
2024-09-27,Chennai,563649.46,280362.51,104000.33
2024-09-27,Kolkata,160737.63,297957.24,152137.9
2024-09-28,Mumbai,242246.22,89975.41,130380.46
2024-09-28,Bangalore,373930.95,257077.48,26060.88
2024-09-28,Delhi,356164.12,132410.09,35928.44
2024-09-28,Pune,358938.17,200624.59,156486.08
2024-09-28,Hyderabad,558531.74,314026.17,156369.41
2024-09-28,Chennai,456906.75,356714.11,126871.69
2024-09-28,Kolkata,231243.42,109178.58,63025.49
2024-09-29,Mumbai,221900.06,184013.51,154017.7
2024-09-29,Bangalore,586284.83,185005.35,37880.91
2024-09-29,Delhi,444003.39,371982.75,78907.2
2024-09-29,Pune,605919.46,195642.46,36675.86
2024-09-29,Hyderabad,171776.85,200839.43,31258.4
2024-09-29,Chennai,468892.44,292672.2,119496.7
2024-09-29,Kolkata,330780.53,83205.06,49934.96
2024-09-30,Mumbai,209427.42,222664.56,77802.35
2024-09-30,Bangalore,299280.08,378114.67,127602.87
2024-09-30,Delhi,158471.82,305419.48,118854.15
2024-09-30,Pune,314878.87,333040.19,86965.89
2024-09-30,Hyderabad,467600.05,297626.75,151887.44
2024-09-30,Chennai,600964.48,181847.13,151728.71
2024-09-30,Kolkata,186520.42,96351.05,89400.87
2024-10-01,Mumbai,214082.98,342704.53,35828.74
2024-10-01,Bangalore,448655.74,367756.91,80577.12
2024-10-01,Delhi,561386.41,364881.84,101844.9
2024-10-01,Pune,329700.25,263426.41,23918.78
2024-10-01,Hyderabad,231428.44,329446.49,118654.03
2024-10-01,Chennai,208261.14,320997.31,25002.51
2024-10-01,Kolkata,512174.04,139818.51,115918.23
2024-10-02,Mumbai,390017.13,270588.62,98213.51
2024-10-02,Bangalore,531885.25,418732.24,65270.48
2024-10-02,Delhi,617493.92,283342.85,127941.83
2024-10-02,Pune,553182.52,285009.23,90384.71
2024-10-02,Hyderabad,189990.48,284412.21,145797.19
2024-10-02,Chennai,640345.09,245538.25,75809.82
2024-10-02,Kolkata,165901.98,142738.84,28415.12
2024-10-03,Mumbai,177971.23,102618.62,86050.94
2024-10-03,Bangalore,276310.83,269326.23,64346.34
2024-10-03,Delhi,212561.03,415470.66,63893.74
2024-10-03,Pune,161909.14,271344.0,122467.71
2024-10-03,Hyderabad,277722.75,227701.29,118365.23
2024-10-03,Chennai,404614.18,152332.5,156255.85
2024-10-03,Kolkata,404136.09,248843.65,55568.18
2024-10-04,Mumbai,476179.65,240075.98,123429.19
2024-10-04,Bangalore,369664.96,326393.84,23864.19
2024-10-04,Delhi,496476.58,223283.6,101164.35
2024-10-04,Pune,475400.19,344993.95,75948.03
2024-10-04,Hyderabad,199395.38,222645.01,46249.57
2024-10-04,Chennai,573208.44,337350.88,85633.5
2024-10-04,Kolkata,580445.5,221068.16,143051.61
2024-10-05,Mumbai,499464.19,370791.18,122871.32
2024-10-05,Bangalore,322631.6,274017.85,16685.42
2024-10-05,Delhi,376613.19,314710.67,56915.58
2024-10-05,Pune,450820.99,87026.65,30208.54
2024-10-05,Hyderabad,514232.83,401851.38,114687.5
2024-10-05,Chennai,208669.54,114682.8,90166.41
2024-10-05,Kolkata,237033.24,126758.7,96782.91
2024-10-06,Mumbai,150553.16,316093.43,137874.81
2024-10-06,Bangalore,326020.49,278397.56,117712.0
2024-10-06,Delhi,213569.33,234065.96,19051.59
2024-10-06,Pune,288193.47,202085.44,27819.45
2024-10-06,Hyderabad,506009.46,359134.38,112270.14
2024-10-06,Chennai,475125.41,378948.03,149404.47
2024-10-06,Kolkata,200413.53,290749.83,55246.49
2024-10-07,Mumbai,594726.91,309625.42,57400.81
2024-10-07,Bangalore,589018.28,397378.82,32200.68
2024-10-07,Delhi,477781.3,382202.05,83552.34
2024-10-07,Pune,245636.95,186400.3,109971.22
2024-10-07,Hyderabad,380579.87,411033.45,85422.22
2024-10-07,Chennai,148025.43,176309.41,38199.47
2024-10-07,Kolkata,641533.18,187051.39,147713.99
2024-10-08,Mumbai,642650.23,97917.31,112372.36
2024-10-08,Bangalore,155373.87,261147.19,93873.45
2024-10-08,Delhi,552005.98,147225.63,137858.12
2024-10-08,Pune,410150.34,418366.71,124791.13
2024-10-08,Hyderabad,462844.09,257416.17,41080.31
2024-10-08,Chennai,558994.28,153554.4,130333.2
2024-10-08,Kolkata,322167.0,349016.17,104422.73
2024-10-09,Mumbai,345465.67,98362.6,113338.32
2024-10-09,Bangalore,342479.28,220411.46,154042.18
2024-10-09,Delhi,584065.54,324884.48,138426.87
2024-10-09,Pune,569335.14,238173.58,107908.57
2024-10-09,Hyderabad,272283.38,406010.89,121911.7
2024-10-09,Chennai,210576.52,370870.45,36281.13
2024-10-09,Kolkata,578127.31,208959.59,148813.37
2024-10-10,Mumbai,574819.41,226954.93,38039.11
2024-10-10,Bangalore,376113.43,137595.52,149515.45
2024-10-10,Delhi,221136.89,313836.73,125094.45
2024-10-10,Pune,288980.34,151433.61,72644.22
2024-10-10,Hyderabad,494202.77,411768.8,96255.37
2024-10-10,Chennai,344399.3,356187.28,146538.94
2024-10-10,Kolkata,138336.66,236199.09,28194.91
2024-10-11,Mumbai,543088.13,302133.14,142780.59
2024-10-11,Bangalore,205923.52,404735.06,40764.02
2024-10-11,Delhi,517069.92,219166.63,74637.87
2024-10-11,Pune,280825.83,174572.04,126940.45
2024-10-11,Hyderabad,132197.89,82683.83,72514.51
2024-10-11,Chennai,394091.38,315452.65,73193.62
2024-10-11,Kolkata,451566.82,133424.84,83900.0
2024-10-12,Mumbai,130685.64,403065.62,67600.54
2024-10-12,Bangalore,248389.33,326438.44,37454.51
2024-10-12,Delhi,342213.26,105778.71,45171.07
2024-10-12,Pune,330261.96,242699.03,102210.86
2024-10-12,Hyderabad,538800.97,261563.94,91308.28
2024-10-12,Chennai,630283.82,159868.41,47331.62
2024-10-12,Kolkata,581215.04,316415.97,145427.1
2024-10-13,Mumbai,629252.49,365463.62,74937.9
2024-10-13,Bangalore,212820.38,397060.94,105871.27
2024-10-13,Delhi,542799.54,332148.62,56798.54
2024-10-13,Pune,487960.95,182766.74,36171.06
2024-10-13,Hyderabad,325790.51,401490.29,23964.35
2024-10-13,Chennai,391511.57,208472.85,43952.97
2024-10-13,Kolkata,632426.6,200167.17,140025.92
2024-10-14,Mumbai,604184.52,108162.08,72116.51
2024-10-14,Bangalore,130892.62,408262.48,108759.73
2024-10-14,Delhi,360033.95,187028.57,107317.71
2024-10-14,Pune,515174.53,395176.78,126158.23
2024-10-14,Hyderabad,204824.81,343385.29,149908.53
2024-10-14,Chennai,625917.56,282660.61,60012.09
2024-10-14,Kolkata,193106.87,199771.76,42836.73
2024-10-15,Mumbai,323671.76,367044.83,144427.12
2024-10-15,Bangalore,310240.78,117838.2,130270.24
2024-10-15,Delhi,606358.87,93579.08,157962.86
2024-10-15,Pune,368779.18,403221.57,121605.14
2024-10-15,Hyderabad,485076.12,148640.46,30362.29
2024-10-15,Chennai,180770.83,86499.33,87798.86
2024-10-15,Kolkata,421422.81,167306.07,150214.9
